quadrat,tag,stem,sp,lx,ly,Cored_2009,codes.2013,dbh.2013,status.2015,status.2016,new.status,dbh.if.dead,perc.crown,crown.position,fad1,fad2,fad3,fad4,DF,liana.load,fraxinus.crown thinning,fraxinus.epicormic growth,EABF,VB,SS,AS,W,DE,DE.count,Comments,date,surveyor,
903,90284,1,fagr,15.9,19.2,1,,180.1000061,A,A,A,,,,,,,,,,,,,,,,,,,,7/11/2017,Prestipino/Ferson/Gonzalez,
904,90292,1,fagr,18.7,7.4,1,M,132.5,A,A,A,,,,,,,,,,,,,,,,,,,,7/11/2017,Prestipino/Ferson/Gonzalez,
904,90293,1,fagr,19.5,7.1,0,,110.6999969,A,A,A,,,,,,,,,,,,,,,,,,,,7/11/2017,Prestipino/Ferson/Gonzalez,
910,90613,1,fagr,10.1,18.3,0,,104.1999969,A,A,A,,,,,,,,,,,,,,,,,,,,7/11/2017,Prestipino/Ferson,
910,90616,1,fagr,0.2,13.8,1,M,221.3000031,A,A,A,,,,,,,,,,,,,,,,,,,,7/11/2017,Prestipino/Ferson,
910,90616,3,fagr,0.2,13.8,0,S,125.1999969,A,A,A,,,,,,,,,,,,,,,,,,,,7/11/2017,Prestipino/Ferson,
912,90567,1,fagr,10.3,12.3,1,,170.1999969,A,A,A,,,,,,,,,,,,,,,,,,,,7/11/2017,Prestipino/Ferson,
912,90568,1,fagr,10.3,12.5,0,L,156.1999969,A,A,A,,,,,,,,,,,,,,,,,,,,7/11/2017,Prestipino/Ferson,
913,90658,1,fagr,0.3,5.4,1,,245.1000061,A,A,A,,,,,,,,,,,,,,,,,,,,7/11/2017,Prestipino/Ferson,
917,92028,1,fagr,16.9,10.4,0,,111.9000015,A,A,A,,,,,,,,,,,,,,,,,,,,7/31/2017,FONZ nature camp,
922,92209,1,fagr,8,0.7,0,,102.1999969,A,A,A,,,,,,,,,,,,,,,,,,,,7/31/2017,FONZ nature camp,
932,92562,1,fagr,15.2,16.9,1,,170.1999969,A,A,A,,,,,,,,,,,,,,,,,,,,8/8/2017,Prestipino/Ferson,
1008,101071,1,fagr,6,10.2,0,,106.0999985,A,A,A,,,,,,,,,,,,,,,,,,,,7/11/2017,Helcoski/Prestipino,
1010,100956,1,fagr,11.7,1.3,1,,150.3999939,A,A,A,,,,,,,,,,,,,,,,,,,,7/11/2017,Helcoski/Prestipino,
1010,101100,1,fagr,1.1,0.5,1,,168.3999939,A,A,A,,,,,,,,,,,,,,,,,,,,7/11/2017,Helcoski/Prestipino,
1011,100985,1,fagr,13.7,14.6,1,M,168.6000061,A,A,A,,,,,,,,,,,,,,,,,,,,7/11/2017,Helcoski/Prestipino,
1013,101150,1,fagr,13.6,2.4,0,,129.8000031,A,A,A,,,,,,,,,,,,,,,,,,,,7/11/2017,Helcoski/Prestipino,
1013,101220,1,fagr,4,16.1,0,,120.5,A,A,A,,,,,,,,,,,,,,,,,,,,7/11/2017,Helcoski/Prestipino,
1013,101221,1,fagr,4.1,16.6,0,,122.8000031,A,A,A,,,,,,,,,,,,,,,,,,,,7/11/2017,Helcoski/Prestipino,
1013,101222,1,fagr,5,18.8,0,M,203.8000031,A,A,A,,,,,,,,,,,,,,,,,,,,7/11/2017,Helcoski/Prestipino,
1016,101313,1,fagr,2.6,16.8,0,,197.1000061,A,A,A,,,,,,,,,,,,,,,,,,,,7/31/2017,FONZ nature camp,
1020,102157,1,fagr,20,2.2,1,,238.8999939,A,A,A,,,,,,,,,,,,,,,,,,,,7/31/2017,FONZ nature camp,
1103,110617,1,fagr,5.4,5.2,0,B,100.6999969,A,A,A,,,,,,,,,,,,,,,,,,,,7/12/2017,Helcoski,
1104,110795,1,fagr,9.5,16.4,1,M,192.5,A,A,A,,,,,,,,,,,,,,,,,,,,7/12/2017,Helcoski,
1104,110797,1,fagr,13.1,18,1,,224,A,A,A,,,,,,,,,,,,,,,,,,,,7/12/2017,Helcoski,
1109,111080,1,fagr,1,10.4,0,,140,A,A,A,,,,,,,,,,,,,,,,,,,,7/12/2017,Helcoski,
1110,111171,1,fagr,6.8,18.5,1,,125,A,A,A,,,,,,,,,,,,,,,,,,,,7/12/2017,Helcoski,
1111,111202,1,fagr,11.4,13.3,0,,150,A,A,A,,,,,,,,,,,,,,,,,,,,7/12/2017,Helcoski,
1112,111208,1,fagr,12.2,2.4,1,,254.8999939,A,A,A,,,,,,,,,,,,,,,,,,,,7/12/2017,Helcoski,
1112,111213,1,fagr,14.2,14.6,0,,124.4000015,A,A,A,,,,,,,,,,,,,,,,,,,,7/12/2017,Helcoski,
1113,111301,1,fagr,2.1,14.5,0,,143.8999939,A,A,A,,,,,,,,,,,,,,,,,,,,7/31/2017,FONZ nature camp,
1114,111248,1,fagr,17.9,14.5,0,,128.8999939,A,A,A,,,,,,,,,,,,,,,,,,,,7/31/2017,FONZ nature camp,
1202,120384,1,fagr,13.5,18.5,0,,155.6000061,A,A,A,,,,,,,,,,,,,,,,,,,,6/27/2017,Helcoski,
1209,121268,1,fagr,1.7,3.6,0,M,101.6999969,A,A,A,,,,,,,,,,,,,,,,,,,,7/17/2017,Ferson,
1209,121272,1,fagr,5.6,9.1,0,,161.1999969,A,A,A,,,,,,,,,,,,,,,,,,,,7/17/2017,Ferson,
1213,121376,1,fagr,19.9,14,0,,131,A,A,A,,,,,,,,,,,,,,,,,,,,8/1/2017,FONZ nature camp,
1214,121436,1,fagr,15.8,18.7,0,,109.5999985,A,A,A,,,,,,,,,,,,,,,,,,,,8/1/2017,FONZ nature camp,
1215,121350,1,fagr,5.8,6.6,0,M,176.1999969,A,A,A,,,,,,,,,,,,,,,,,,,,8/1/2017,FONZ nature camp,
1217,122028,1,fagr,6.9,16.4,0,,326,A,A,A,,,,,,,,,,,,,,,,,,,,8/1/2017,FONZ nature camp,
1218,122044,1,fagr,9.5,8,0,M,172.3999939,A,A,A,,,,,,,,,,,,,,,,,,,,8/1/2017,FONZ nature camp,
1218,122044,2,fagr,9.5,8,0,S,128.6999969,A,A,A,,,,,,,,,,,,,,,,,,,,8/1/2017,FONZ nature camp,
1218,122090,1,fagr,5.5,12.9,0,,138.8999939,A,A,A,,,,,,,,,,,,,,,,,,,,8/1/2017,FONZ nature camp,
1219,122114,1,fagr,2.9,9.8,0,,158.3000031,A,A,A,,,,,,,,,,,,,,,,,,,,8/1/2017,FONZ nature camp,
1219,122116,1,fagr,2.5,14.4,0,,111.5999985,A,A,A,,,,,,,,,,,,,,,,,,,,8/1/2017,FONZ nature camp,
1232,122570,1,fagr,4.2,9.5,0,,125.8000031,A,A,A,,,,,,,,,,,,,,,,,,,,8/1/2017,Helcoski/Prestipino,
1315,131316,1,fagr,9.6,2.5,0,P,179.8000031,A,AU,AU,,,,UP,S,,,,,,,,,,,,,,on the ground; branches alive,8/1/2017,FONZ nature camp,
1321,132220,1,fagr,4.3,6.3,0,,107.4000015,A,A,A,,,,,,,,,,,,,,,,,,,,8/1/2017,FONZ nature camp,
1330,132458,1,fagr,7.6,17,0,,186.1999969,A,A,A,,,,,,,,,,,,,,,,,,,,8/9/2017,Prestipino,
1330,132531,1,fagr,18.4,7.6,1,,147.8000031,A,A,A,,,,,,,,,,,,,,,,,,,,8/9/2017,Prestipino,
1330,132532,1,fagr,19.6,9.2,1,,167,A,A,A,,,,,,,,,,,,,,,,,,,,8/9/2017,Prestipino,
1405,140480,1,fagr,10.3,14.6,0,,159.8000031,A,A,A,,,,,,,,,,,,,,,,,,,,6/27/2017,Helcoski,
1407,140923,1,fagr,17.9,16.6,0,,112.0999985,A,A,A,,,,,,,,,,,,,,,,,,,,7/14/2017,Prestipino,
1430,142651,1,fagr,19.5,16.3,1,,216.8999939,A,A,A,,,,,,,,,,,,,,,,,,,,8/9/2017,Ferson/Prestipino,
1431,142728,1,fagr,1.8,10.8,0,,138.1999969,A,A,A,,,,,,,,,,,,,,,,,,,,8/9/2017,Ferson/Prestipino,
1506,150802,1,fagr,13.5,17.4,0,,178,A,A,A,,,,,,,,,,,,,,,,,,,,7/14/2017,Prestipino,
1506,150911,1,fagr,9.1,19,1,,195.3000031,A,A,A,,,,,,,,,,,,,,,,,,,,7/14/2017,Prestipino,
1507,150924,1,fagr,4.9,10.4,0,,212.8000031,A,A,A,,,,,,,,,,,,,,,,,,,,7/14/2017,Helcoski,
1508,150821,1,fagr,15.9,14.6,0,,194.5,A,A,A,,,,,,,,,,,,,,,,,,,,7/14/2017,Helcoski,
1508,150941,1,fagr,4.5,8.6,1,,164.1000061,A,A,A,,,,,,,,,,,,,,,,,,,,7/14/2017,Helcoski,
1511,151122,1,fagr,13.2,8.5,0,,162.8000031,A,A,A,,,,,,,,,,,,,,,,,,,,7/14/2017,Helcoski,
1511,151123,1,fagr,11.5,12.1,1,,176.1000061,A,A,A,,,,,,,,,,,,,,,,,,,,7/14/2017,Helcoski,
1512,151140,1,fagr,16.7,10.1,1,,181.1999969,A,A,A,,,,,,,,,,,,,,,,,,,break at ?4m,8/2/2017,FONZ nature camp,
1516,151193,1,fagr,18.8,1.7,1,,137.3999939,A,A,A,,,,,,,,,,,,,,,,,,,,8/2/2017,FONZ nature camp,
1518,152054,1,fagr,11.7,9.4,0,B,126,A,A,A,,,,,,,,,,,,,,,,,,,break at ?3.5m,8/3/2017,FONZ nature camp,
1521,152317,1,fagr,0.8,12.7,0,,198.1999969,A,A,A,,,,,,,,,,,,,,,,,,,,8/3/2017,FONZ nature camp,
1525,152517,1,fagr,16.6,15.1,0,M,160.6000061,A,A,A,,,,,,,,,,,,,,,,,,,,8/3/2017,FONZ nature camp,
1526,152529,1,fagr,16.5,2.5,1,,313.6000061,A,A,A,,,,,,,,,,,,,,,,,,,,8/3/2017,FONZ nature camp,
1530,152661,1,fagr,9.4,1.3,1,,132.8999939,A,A,A,,,,,,,,,,,,,,,,,,,,8/3/2017,FONZ nature camp,
1530,152666,1,fagr,11,7.7,0,B,129.1999969,A,A,A,,,,,,,,,,,,,,,,,,,,8/3/2017,FONZ nature camp,
1531,152681,1,fagr,4.5,2.2,0,,216.1999969,A,A,A,,,,,,,,,,,,,,,,,,,,8/3/2017,FONZ nature camp,
1531,152695,1,fagr,8.1,10.7,0,,145.1999969,A,A,A,,,,,,,,,,,,,,,,,,,,8/3/2017,FONZ nature camp,
1531,152696,1,fagr,11.8,11.5,0,,214,A,A,A,,,,,,,,,,,,,,,,,,,,8/3/2017,FONZ nature camp,
1531,152697,1,fagr,4.1,14.9,0,,160.1999969,A,A,A,,,,,,,,,,,,,,,,,,,,8/3/2017,FONZ nature camp,
1531,152699,1,fagr,5.8,19.5,0,,138.3000031,A,A,A,,,,,,,,,,,,,,,,,,,,8/3/2017,FONZ nature camp,
1531,152700,1,fagr,9.1,17.1,0,,152.8000031,A,A,A,,,,,,,,,,,,,,,,,,,,8/3/2017,FONZ nature camp,
1531,152705,1,fagr,17.9,18.7,0,,155.6999969,A,A,A,,,,,,,,,,,,,,,,,,,,8/3/2017,FONZ nature camp,
1532,152721,1,fagr,15.3,16.3,0,,141,A,A,A,,,,,,,,,,,,,,,,,,,,8/3/2017,FONZ nature camp,
1606,160760,1,fagr,19.6,12.7,1,,215.1000061,A,A,A,,,,,,,,,,,,,,,,,,,,6/27/2017,Helcoski,
1606,160901,1,fagr,8.4,2.2,0,,125.1999969,A,A,A,,,,,,,,,,,,,,,,,,,,6/27/2017,Helcoski,
1606,160906,1,fagr,5.3,14.1,0,M,143.8999939,A,A,A,,,,,,,,,,,,,,,,,,,,6/27/2017,Helcoski,
1607,160766,1,fagr,9.7,7.8,0,,102.1999969,A,A,A,,,,,,,,,,,,,,,,,,,,6/27/2017,Helcoski,
1607,160908,1,fagr,3.4,1.2,0,,102.5,A,A,A,,,,,,,,,,,,,,,,,,,,6/27/2017,Helcoski,
1607,160919,1,fagr,9,15.6,0,,174.1999969,A,A,A,,,,,,,,,,,,,,,,,,,,6/27/2017,Helcoski,
1608,160775,1,fagr,10.1,2.2,0,,185.6999969,A,A,A,,,,,,,,,,,,,,,,,,,,6/27/2017,Helcoski,
1608,160776,1,fagr,12.2,5.7,1,,141.8000031,A,A,A,,,,,,,,,,,,,,,,,,,,6/27/2017,Helcoski,
1608,160931,1,fagr,4,11.6,0,,103.1999969,A,A,A,,,,,,,,,,,,,,,,,,,,6/27/2017,Helcoski,
1608,160934,1,fagr,7.4,19.8,0,,144.6000061,A,A,A,,,,,,,,,,,,,,,,,,,,6/27/2017,Helcoski,
1610,160949,1,fagr,3.7,4.4,0,inside,123,A,A,A,,,,,,,,,,,,,,,,,,,,6/27/2017,Helcoski,
1625,162517,1,fagr,0.1,15.8,0,,128,A,A,A,,,,,,,,,,,,,,,,,,,,8/3/2017,FONZ nature camp,
1626,162529,1,fagr,0.3,12.5,0,,160.5,A,A,A,,,,,,,,,,,,,,,,,,,,8/3/2017,FONZ nature camp,
1629,162598,1,fagr,14.1,19.2,0,,162,A,A,A,,,,,,,,,,,,,,,,,,,,8/3/2017,FONZ nature camp,
1706,171150,1,fagr,8.9,4.4,1,,139,A,A,A,,,,,,,,,,,,,,,,,,,,6/30/2017,Helcoski,
1706,171155,1,fagr,9.5,7.8,0,,195.5,A,A,A,,,,,,,,,,,,,,,,,,,,6/30/2017,Helcoski,
1706,171157,1,fagr,7.1,10.9,0,,137,A,A,A,,,,,,,,,,,,,,,,,,,,6/30/2017,Helcoski,
1706,171230,1,fagr,19.8,6.8,0,,117.6999969,A,A,A,,,,,,,,,,,,,,,,,,,,6/30/2017,Helcoski,
1706,171231,1,fagr,16.9,12.7,0,,243.1999969,A,A,A,,,,,,,,,,,,,,,,,,,,6/30/2017,Helcoski,
1707,171251,1,fagr,4.6,18.2,0,,104.8000031,A,A,A,,,,,,,,,,,,,,,,,,,,6/30/2017,Helcoski,
1708,171171,1,fagr,2.2,5.6,0,,184.8999939,A,A,A,,,,,,,,,,,,,,,,,,,,6/30/2017,Helcoski,
1708,171183,1,fagr,3.5,17.1,0,,178,A,A,A,,,,,,,,,,,,,,,,,,,,6/30/2017,Helcoski,
1712,171306,1,fagr,11,11.3,1,,256,A,A,A,,,,,,,,,,,,,,,,,,,,8/2/2017,FONZ nature camp,
1806,180667,1,fagr,11.4,4,0,,159.5,A,A,A,,,,,,,,,,,,,,,,,,,,6/30/2017,Helcoski,
1806,180740,1,fagr,18.2,6.5,0,,187.1000061,A,A,A,,,,,,,,,,,,,,,,,,,,6/30/2017,Helcoski,
1809,180927,1,fagr,1,11.3,0,,105.0999985,A,A,A,,,,,,,,,,,,,,,,,,,,6/30/2017,Helcoski,
1830,182688,1,fagr,18.7,4.7,0,,126.1999969,A,A,A,,,,,,,,,,,,,,,,,,,,8/14/2017,Helcoski,
1830,182695,1,fagr,17.5,18.8,1,,191.6000061,A,A,A,,,,,,,,,,,,,,,,,,,,8/14/2017,Helcoski,
1831,182483,1,fagr,2.2,1.6,0,,158.8000031,A,A,A,,,,,,,,,,,,,,,,,,,,8/14/2017,Helcoski,
1906,190635,1,fagr,7.6,4.8,1,,182.8999939,A,A,A,,,,,,,,,,,,,,,,,,,,6/30/2017,Helcoski,
1928,192526,1,fagr,11.6,1,0,,192.1999969,A,A,A,,,,,,,,,,,,,,,,,,,,8/14/2017,Helcoski,
1928,192532,1,fagr,19.2,18.1,0,,175.8999939,A,A,A,,,,,,,,,,,,,,,,,,,,8/14/2017,Helcoski,
1930,192685,1,fagr,7.3,18.1,0,,163.1000061,A,A,A,,,,,,,,,,,,,,,,,,,,8/14/2017,Helcoski,
2013,201242,1,fagr,4,0.8,0,M,199.1999969,A,A,A,,,,,,,,,,,,,,,,,,,,8/16/2017,Helcoski/Ferson,
102,10013,1,fram,5.5,3.5,0,,228,A,A,A,,,CD,,,,,,,1,1,none,,,,,,,high liana load,7/18/2017,Helcoski,
102,10021,1,fram,5.1,10.1,0,,160,A,A,A,,,I,,,,,,,1,0,none,,,,,,,,7/18/2017,Helcoski,
102,10134,1,fram,16.8,7.3,0,,503.5,A,A,AU,,,CD,BB,DF,,,3,4,3,0,DE,,,,,DE,2,high liana load,7/18/2017,Helcoski,
102,10157,1,fram,4.3,18.9,0,,474,A,A,AU,,,CD,BB,DF,,,3,,3,2,"SS,W,DE",,SS,,W,DE,2,tag missing,7/18/2017,Helcoski,
104,10057,1,fram,6.2,9.7,0,DS,184.8000031,PD,PD,PD,,,,,,,,,,,,,,,,,,,,7/18/2017,Helcoski,
104,10193,1,fram,17.7,12.3,0,,340,A,A,AU,,,CD,,,,,,,3,1,none,,,,,,,high liana load,7/18/2017,Helcoski,
104,10213,1,fram,6.4,17.7,0,L,449,A,A,A,,,CD,,,,,,3,3,3,DE,,,,,DE,1,high liana load,7/18/2017,Helcoski,
105,10251,1,fram,10.9,18.9,0,L,108.1999969,A,AU,AU,,,I,CR,,,,,4,4,2,none,,,,,,,leaning,7/18/2017,Helcoski,
105,10253,1,fram,8.7,18.8,0,DS,251.8999939,PD,PD,PD,,,,,,,,,,,,,,,,,,,,7/18/2017,Helcoski,
106,10279,1,fram,17.5,8.3,0,,125.0999985,A,A,A,,,,,,,,,,1,0,none,,,,,,,sp=fram; prev. nysy,7/18/2017,Helcoski,
106,10285,1,fram,10.5,3.4,0,,242.8999939,A,A,A,,,CD,,,,,,3,4,4,none,,,,,,,"Vitis, heavy liana load and leaning",7/18/2017,Helcoski,
106,10376,1,fram,2.9,3.3,0,X,16.29999924,A,DN,PD,,,,,,,,,,,,,,,,,,,,7/18/2017,Helcoski,
106,10379,1,fram,2.6,3.1,0,DS,14,PD,PD,PD,,,,,,,,,,,,,,,,,,,,7/18/2017,Helcoski,
107,10440,1,fram,14.3,12.5,0,,364.5,A,A,AU,,,D,B,BB,F,,,,5,2,"AS,VB,DE,W",VB,,AS,W,DE,2,"break at crown, crushed by 10440",7/18/2017,Helcoski,
107,10526,1,fram,6.1,14,0,,164.8999939,A,A,A,,,I,,,,,,,2,0,none,,,,,,,,7/18/2017,Helcoski,
108,10468,1,fram,15.8,20,0,,384.3999939,A,A,A,,,CD,,,,,,,2,2,W,,,,W,,,,7/18/2017,Helcoski,
108,10534,1,fram,10.2,7.4,0,,622.2000122,A,A,A,,,CD,,,,,,,2,2,none,,,,,,,,7/18/2017,Helcoski,
108,10539,1,fram,4.3,12,1,,470.8999939,A,A,DS,472.5,2,CD,U,R,BB,F,,4,5,0,DE,,,,,DE,3,,7/18/2017,Helcoski,
112,10642,1,fram,2.5,9.7,0,,766,A,A,A,,,CD,,,,,,,1,1,W,,,,W,,,,7/20/2017,Helcoski,
119,12077,1,fram,0.6,19.9,0,,32.79999924,DN,PD,PD,,,,,,,,,,,,,,,,,,,cannot find ,7/20/2017,Helcoski,
120,12117,1,fram,6.2,16.1,0,,121.8000031,A,A,A,,,I,,,,,,,1,0,none,,,,,,,,7/20/2017,Helcoski,
121,12119,1,fram,8.6,0.6,0,,290.1000061,A,A,A,,,CD,,,,,,,2,2,W,,,,W,,,,7/20/2017,Helcoski,
121,12136,1,fram,14.2,15.7,0,"J,L,B",46.59999847,A,A,A,,,S,,,,,,,2,1,"SS,VB",VB,SS,,,,,,7/20/2017,Helcoski,
121,12142,1,fram,10.7,17.3,0,J,108.3000031,PD,PD,PD,,,,,,,,,,,,,,,,,,,Dead in 2014.,7/20/2017,Helcoski,
122,12160,1,fram,0.6,1,0,,82.5,No sampled,A,A,,,S,B,,,,,,1,0,"W,AS",,,AS,W,,,"break at ?2m, new crown",7/20/2017,Helcoski,
122,12174,1,fram,18.1,13,0,,51,No sampled,A,A,,,S,,,,,,,1,0,VB,VB,,,,,,,7/20/2017,Helcoski,
123,12229,1,fram,1.5,13.6,0,M,176.1000061,A,A,A,,,CD,,,,,,,1,0,none,,,,,,,,7/20/2017,Helcoski,
123,12229,2,fram,1.5,13.6,0,S,173.8000031,A,A,A,,,CD,,,,,,,1,0,none,,,,,,,,7/20/2017,Helcoski,
124,12234,1,fram,14.2,1.2,0,,313,A,A,DS,318.6,4,CD,BB,,,,,,5,1,"W, SS, DE",,SS,,W,DE,7,"bark too rotted to core, 1 ill epicormic",7/20/2017,Helcoski,
124,12244,1,fram,19.7,11.1,0,,613,A,A,A,,,D,,,,,,,3,3,"W, SS",,SS,,W,,,bark blonding,7/20/2017,Helcoski,
125,12255,1,fram,8.5,9.3,0,,275.8999939,A,A,A,,,CD,,,,,,,1,1,none,,,,W,,,,7/20/2017,Helcoski,
125,12263,1,fram,18.9,9.5,0,,107.0999985,A,A,A,,,I,,,,,,,1,1,W,,,,W,,,top of crown has no branches and is covered in Vitis,7/20/2017,Helcoski,
125,12267,1,fram,19.9,12.6,1,,206.3000031,PD,PD,PD,,,,,,,,,,,,,,,,,,,Dead in 2014.,7/20/2017,Helcoski,
125,12271,1,fram,14.9,18.1,0,,114.5,A,A,A,,,I,,,,,,,4,0,SS,,SS,,,,,old stem break on top of crown,7/20/2017,Helcoski,
125,12274,1,fram,11.1,19,0,,360.7000122,A,A,A,,,CD,,,,,,,2,3,W,,,,W,,,crown close to a 2,7/20/2017,Helcoski,
125,12276,1,fram,12.1,12.9,0,,186.8999939,A,A,A,,,I,,,,,,,1,1,none,,,,,,,,7/20/2017,Helcoski,
126,12295,1,fram,4.400000095,2,0,,62,No sampled,A,A,,,S,,,,,,,1,0,none,,,,,,,,7/20/2017,Helcoski,
126,12296,1,fram,5.6,0.1,0,,256,A,A,A,,,CD,,,,,,,2,5,none,,,,,,,,7/20/2017,Helcoski,
126,12297,1,fram,5.5,4,0,,71.5,No sampled,A,A,,,I,,,,,,,1,0,none,,,,,,,,7/20/2017,Helcoski,
126,12299,1,fram,9,4.6,0,,102,A,A,A,,,I,,,,,,,3,1,none,,,,,,,,7/20/2017,Helcoski,
126,12303,1,fram,3.8,8.1,1,,286,A,A,A,,,CD,,,,,,,2,2,none,,,,,,,,7/20/2017,Helcoski,
126,12307,1,fram,1.399999976,1,0,,57.5,No sampled,A,A,,,I,,,,,,,1,1,none,,,,,,,,7/20/2017,Helcoski,
126,12314,1,fram,16.9,10.1,0,,115,A,A,A,,,I,,,,,,,3,1,none,,,,,,,,7/20/2017,Helcoski,
126,12315,1,fram,18,14,0,,88,No sampled,A,DS,91,4,I,BB,,,,,,5,0,"SS, DE",,SS,,,DE,3,,7/20/2017,Helcoski,
126,12322,1,fram,10,18.9,0,,124.5,A,A,A,,,I,,,,,,,1,1,"SS, VB",VB,SS,,,,,,7/20/2017,Helcoski,
127,12332,1,fram,8.8,8.2,0,,189.8999939,A,A,A,,,CD,,,,,,,1,0,none,,,,,,,,7/20/2017,Helcoski,
127,12333,1,fram,7.5,7,0,B,68.90000153,No sampled,A,A,,,I,,,,,,,1,0,none,,,,,,,,7/20/2017,Helcoski,
127,12335,1,fram,14.4,2.5,0,,104,A,A,A,,,I,,,,,,,1,0,W,,,,W,,,,7/20/2017,Helcoski,
127,12339,1,fram,11.19999981,18,0,,72.40000153,No sampled,A,A,,,I,,,,,,,1,1,none,,,,,,,,7/20/2017,Helcoski,
128,12350,1,fram,8.6,0.9,0,,118.8000031,A,A,AU,,,I,,,,,,3,4,2,SS,,SS,,,,,,7/20/2017,Helcoski,
128,12351,1,fram,4.1,4.2,0,,115,A,A,A,,,I,,,,,,3,1,2,none,,,,,,,Vitis on crown,7/20/2017,Helcoski,
130,12432,1,fram,7.2,8.7,0,,48.5,A,A,A,,,S,,,,,,,1,0,"VB, SS, DE",VB,SS,,,DE,2,,7/20/2017,Helcoski,
131,12478,1,fram,8.8,3.9,0,,281,A,A,A,,,CD,,,,,,,3,2,W,,,,W,,,,7/20/2017,Helcoski,
132,12554,1,fram,3.400000095,9,0,,54.59999847,No sampled,A,A,,,I,,,,,,,1,0,none,,,,,,,,7/20/2017,Helcoski,
201,20032,1,fram,17.4,8.5,0,,289.1000061,PD,PD,PD,,,,,,,,,,,,,,,,,,,Dead in 2014.,7/21/2017,Helcoski,
201,20040,1,fram,12.1,12.7,0,,274.7999878,A,AU,DS,298,1,I,BB,R1,,,,4,5,0,"W, DE, SS",,SS,,W,DE,8,,7/21/2017,Helcoski,
202,20137,1,fram,1,14.9,0,,741.7999878,A,A,AU,,,D,BB,DF,,,5,0,5,1,"VB, W, DE",VB,,,W,DE,7,check X in 2013 books,7/21/2017,Helcoski,
204,20243,1,fram,8.1,9.7,0,,381.8999939,A,A,A,,,D,,,,,,0,1,1,none,,,,,,,,7/21/2017,Helcoski,
204,20251,1,fram,3,6.4,0,,73,No sampled,PD,PD,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
204,20256,1,fram,2.9,9.2,0,,69.40000153,No sampled,PD,PD,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
204,20404,1,fram,5.8,12.4,0,,296.8999939,A,A,AU,,,D,,BB,,,,0,3,2,"SS, W",,SS,,W,,,,7/21/2017,Helcoski,
204,20432,1,fram,3.5,19.8,0,,550.5,A,AU,DS,553,4,D,BB,,,,,0,5,0,"W, DE",,,,W,DE,41,,7/21/2017,Helcoski,
205,20331,1,fram,6.3,6.5,0,,708,A,A,A,,,D,,,,,,0,2,5,"W, DE",,,,W,DE,4,,7/21/2017,Helcoski,
206,20511,1,fram,6.2,5,0,,61.70000076,No sampled,A,A,,,S,,,,,,4,4,4,SS,,SS,,,,,,7/21/2017,Helcoski,
207,20548,1,fram,3.5,6.2,0,,645,A,A,A,,,CD,,,,,,0,2,1,none,,,,,,,,7/21/2017,Helcoski,
208,20596,1,fram,15.3,11.3,0,,663,A,AU,DS,664,2,CD,BB,K,I,R,,0,5,0,"AS,W,SS,DE",,SS,AS,W,DE,6,"Big canker above 1.3 m, to rotted to core",7/21/2017,Helcoski,
208,20603,1,fram,6,12.8,0,,840.7999878,A,A,A,,,D,,,,,,,4,2,none,,,,,,,,7/21/2017,Helcoski,
209,20621,1,fram,10.3,5.4,0,DS,348,PD,PD,PD,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
211,20675,1,fram,19.7,4.7,0,,583,A,A,A,,,D,,,,,,0,1,0,none,,,,,,,,7/21/2017,Helcoski,
211,20684,1,fram,0.7,11,0,,62.20000076,No sampled,A,A,,,S,,,,,,0,2,1,none,,,,,,,,7/21/2017,Helcoski,
212,20727,1,fram,17.8,19.8,0,,162,A,A,A,,,I,,,,,,0,1,2,none,,,,,,,,7/21/2017,Helcoski,
219,22109,1,fram,0.6,11,0,"DS,R",87.1,No sampled,PD,PD,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
220,22130,1,fram,15.1,11.1,0,,548,A,AU,AU,,,,R,,,,,,4,0,"W,DE",,,,W,DE,2,70% DF,7/21/2017,Helcoski,
222,22205,1,fram,16.2,19.6,0,,136.5,A,A,A,,,I,,,,,,,2,1,none,,,,,,,,7/21/2017,Helcoski,
222,22207,1,fram,10.8,14.5,0,,331.2000122,A,A,A,,,CD,,,,,,,2,0,W,,,,W,,,,7/21/2017,Helcoski,
223,22220,1,fram,9.1,5,0,,64.19999695,No sampled,A,A,,,S,,,,,,,3,1,SS,,SS,,,,,,7/21/2017,Helcoski,
223,22221,1,fram,7.5,6.8,0,,164.1999969,A,A,A,,,CD,,,,,,,2,0,none,,,,,,,,7/21/2017,Helcoski,
223,22236,1,fram,13.5,8,0,J,91.19999695,No sampled,A,A,,,I,,,,,,,1,2,none,,,,,,,,7/21/2017,Helcoski,
223,22245,1,fram,9.7,13,0,J,78,No sampled,A,A,,,I,,,,,,,2,0,SS,,SS,,,,,,7/21/2017,Helcoski,
223,22251,1,fram,2.1,17.6,0,,144.6000061,A,A,A,,,I,,,,,,,3,4,SS,,SS,,,,,,7/21/2017,Helcoski,
224,22254,1,fram,5.8,0.9,0,J,115.5,A,A,A,,,I,,,,,,,1,1,SS,,SS,,,,,,7/21/2017,Helcoski,
